nr_partition_year|nr_partition_month|nr_partition_day|dt_ref|seller_id|seller_receita_ciclo|seller_qt_pedidos_ciclo|seller_ticket_medio_ciclo|seller_qt_item_ciclo|seller_qt_item_dist_ciclo|seller_recencia_ciclo|seller_tempo_medio_entrega|seller_qt_ativacao_ciclo|seller_qt_dias_ativacao_ciclo|seller_qt_venda_AC|seller_qt_venda_AL|seller_qt_venda_AM|seller_qt_venda_AP|seller_qt_venda_BA|seller_qt_venda_CE|seller_qt_venda_DF|seller_qt_venda_ES|seller_qt_venda_GO|seller_qt_venda_MA|seller_qt_venda_MG|seller_qt_venda_MS|seller_qt_venda_MT|seller_qt_venda_PA|seller_qt_venda_PB|seller_qt_venda_PE|seller_qt_venda_PI|seller_qt_venda_PR|seller_qt_venda_RJ|seller_qt_venda_RN|seller_qt_venda_RO|seller_qt_venda_RR|seller_qt_venda_RS|seller_qt_venda_SC|seller_qt_venda_SE|seller_qt_venda_SP|seller_qt_venda_TO|seller_vl_agro_industria_e_comercio_ciclo|seller_vl_alimentos_bebidas_ciclo|seller_vl_artes_ciclo|seller_vl_artigos_de_festas_ciclo|seller_vl_audio_ciclo|seller_vl_automotivo_ciclo|seller_vl_bebes_ciclo|seller_vl_beleza_saude_ciclo|seller_vl_brinquedos_ciclo|seller_vl_cama_mesa_banho_ciclo|seller_vl_casa_ciclo|seller_vl_cds_dvds_musicais_ciclo|seller_vl_cine_foto_ciclo|seller_vl_climatizacao_ciclo|seller_vl_construcao_ciclo|seller_vl_cool_stuff_ciclo|seller_vl_eletrodomesticos_ciclo|seller_vl_eletronicos_ciclo|seller_vl_eletroportateis_ciclo|seller_vl_esporte_lazer_ciclo|seller_vl_fashion_ciclo|seller_vl_ferramentas_jardim_ciclo|seller_vl_flores_ciclo|seller_vl_industria_comercio_e_negocios_ciclo|seller_vl_instrumentos_musicais_ciclo|seller_vl_la_cuisine_ciclo|seller_vl_livros_ciclo|seller_vl_malas_acessorios_ciclo|seller_vl_market_place_ciclo|seller_vl_moveis_ciclo|seller_vl_musica_ciclo|seller_vl_papelaria_ciclo|seller_vl_informatica_ciclo|seller_vl_perfumaria_ciclo|seller_vl_pet_shop_ciclo|seller_vl_portateis_ciclo|seller_vl_relogios_presentes_ciclo|seller_vl_seguros_e_servicos_ciclo|seller_vl_sinalizacao_e_seguranca_ciclo|seller_vl_telefonia_ciclo|seller_vl_utilidades_domesticas_ciclo|seller_valor_pgmt_boleto_ciclo|seller_valor_pgmt_credit_card_ciclo|seller_valor_pgmt_debit_card_ciclo|seller_valor_pgmt_not_defined_ciclo|seller_valor_pgmt_voucher_ciclo|seller_tx_ativacao_ciclo|seller_receita_vida|seller_idade_base|seller_qt_pedidos_vida|seller_qt_item_dist_vida
2018|01|01|2018-01-01|06bb3a2fe5e7b7a845b13e8fb91bd944|564.0|7|80.57|8|7|15.88|8.78|3|7|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|2|0|0|0|0|0|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|564.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|137.4|426.6|0.0|0.0|0.0|0.076|842.6|110.82|9|9
2018|01|01|2018-01-01|06e5eefc71ec47ae763c5c6f8db7064f|2407.68|12|200.64|12|7|1.9|11.51|3|11|0|0|0|0|1|0|1|0|0|0|3|0|0|1|0|0|0|0|3|0|0|0|1|1|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|779.87|959.74|0.0|179.93|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|488.14|0.0|0.0|0|0.0|0|0.0|0.0|0.0|519.87|1887.81|0.0|0.0|0.0|0.12|4589.72|250.3|22|11
2018|01|01|2018-01-01|070d165398b553f3b4b851c216b8a358|203.96|3|67.99|4|2|15.34|17.4|2|3|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|203.96|0|0.0|0|0.0|0.0|0.0|0.0|203.96|0.0|0.0|0.0|0.033|515.94|129.56|5|3
2018|01|01|2018-01-01|0761743cbffb25d7148189e9f1a5f03a|175.8|1|175.8|5|1|29.88|13.85|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|175.79999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|175.8|0.0|0.0|0.0|0.0|0.033|175.8|29.88|1|1
2018|01|01|2018-01-01|077c5fae4bea9500e3737b16f71b9d3a|10.8|2|5.4|2|1|24.86|5.94|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|10.8|10.8|0.0|0.0|0.0|0.0|0.022|20.4|103.46|3|2
2018|01|01|2018-01-01|07bf9669d84d1f11be443a9dd938f698|168.0|2|84.0|3|2|88.51|4.86|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|168.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|96.0|72.0|0.0|0.0|0.022|1044.0|298.31|11|9
2018|01|01|2018-01-01|080102cd0a76b09e0dcf55fcacc60e05|604.07|12|50.34|13|7|2.4|8.77|2|10|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|3|0|2|2|0|0|0|0|1|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|604.07|0.0|0.0|0|0.0|0|0.0|0.0|0.0|125.77|392.72|0.0|0.0|85.58|0.109|811.42|161.52|18|10
2018|01|01|2018-01-01|080199a181c46c657dc5aa235411be3b|3665.29|21|174.54|21|16|13.26|9.79|3|15|0|0|0|0|0|0|3|0|0|0|1|0|0|1|0|0|0|1|4|0|0|0|0|0|0|11|0|0.0|0.0|0.0|0.0|0.0|3665.289999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|358.98|3126.82|179.49|0.0|0.0|0.163|4203.76|102.78|24|18
2018|01|01|2018-01-01|08061dc0fc165ed41288cc7acde738ee|7.9|1|7.9|1|1|44.83|18.86|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.9|0.0|0.0|0|0.0|0|0.0|0.0|0.0|7.9|0.0|0.0|0.0|0.0|0.011|123.8|281.91|4|3
2018|01|01|2018-01-01|081acf3de680d554796c9cf041be7bc2|399.5|1|399.5|1|1|34.37|24.27|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|399.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|399.5|0.0|0.0|0.0|0.029|399.5|34.37|1|1
2018|01|01|2018-01-01|082e0bf4cb865a6533b1e8e498cc0255|753.1|4|188.28|10|7|23.4|19.34|3|3|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|753.0999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|396.5|356.6|0.0|0.0|0.0|0.049|753.1|61.82|4|7
2018|01|01|2018-01-01|08633c14ef2db992c11f840f04fad4cd|226.7|3|75.57|3|2|11.39|11.39|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|215.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|226.7|0.0|0.0|0.0|0.108|226.7|18.6|3|2
2018|01|01|2018-01-01|0885aaf116795758dfeb5f1032487bcd|124.9|1|124.9|1|1|17.11|12.81|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|124.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|124.9|0.0|0.0|0.0|0.058|124.9|17.11|1|1
2018|01|01|2018-01-01|08d2d642cf72b622b14dde1d2f5eb2f5|481.0|11|43.73|15|5|25.63|15.76|3|7|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|3|0|0|0|3|1|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|59.8|307.5|0.0|0.0|0|53.699999999999996|0|0.0|0.0|0.0|95.8|367.3|17.9|0.0|0.0|0.076|909.0|322.09|16|7
2018|01|01|2018-01-01|091065b789659bc3cd9af9cb3a6253ff|690.0|1|690.0|1|1|75.84|1.72|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|690.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|690.0|0.0|0.0|0.0|0.0|0.013|690.0|75.84|1|1
2018|01|01|2018-01-01|093805f8f2aeb63881444571e1f48f30|847.39|12|70.62|17|13|23.85|7.65|3|10|0|0|0|0|0|0|0|1|0|1|2|0|3|0|0|0|0|1|0|0|0|0|0|1|0|8|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|847.3899999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|421.85|425.54|0.0|0.0|0.0|0.109|1171.39|122.13|20|17
2018|01|01|2018-01-01|09883d9ab71c8fe8a9bfc7fc3075b07e|79.9|1|79.9|1|1|42.43|5.17|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|79.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|79.9|0.0|0.0|0.0|0.011|269.6|250.25|4|4
2018|01|01|2018-01-01|099095b050cfe8eb1ddff5317587e96e|829.99|1|829.99|1|1|15.53|4.21|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|829.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|829.99|0.0|0.0|0.0|0.0|0.064|829.99|15.53|1|1
2018|01|01|2018-01-01|09f952a5f58d2285b0372551ae8f9b01|1858.36|5|371.67|6|4|18.1|11.18|3|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|2|0|0|0|0|1|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1858.3600000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|459.99|1398.37|0.0|0.0|0.0|0.043|1948.35|107.59|6|4
2018|01|01|2018-01-01|0ac4201fda2c68ebc0e47cb9423cf3c9|39.99|1|39.99|1|1|41.24|10.92|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|39.99|0.0|0.0|0.0|0.011|557.96|194.65|5|3
2018|01|01|2018-01-01|0ad80de75c811326389cfb1daba7d45e|1219.5|5|243.9|5|5|27.14|8.27|3|5|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|1|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1219.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|169.9|1049.6|0.0|0.0|0.0|0.068|1219.5|73.63|5|5
2018|01|01|2018-01-01|0adac9fbd9a2b63cccaac4f8756c1ca8|4985.79|21|237.42|27|14|21.02|10.92|3|14|0|0|0|0|0|0|1|2|0|0|1|0|0|0|0|0|0|0|3|1|0|0|1|0|0|18|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4194.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|149.5|168.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|474.2899999999998|0.0|4959.09|0.0|0.0|26.7|0.152|9527.39|343.14|64|43
2018|01|01|2018-01-01|0ade5cc4a305ed7093a23f68ca47519c|79.89|1|79.89|1|1|37.57|5.4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|79.89|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|79.89|0.0|0.0|0.0|0.027|79.89|37.57|1|1
2018|01|01|2018-01-01|0aea4c6ae1505b3228ddf3dd7822ee5b|1034.93|2|517.47|4|2|48.58|13.51|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1034.93|0|0.0|0.0|0.0|0.0|197.99|0.0|0.0|836.94|0.024|476.97|82.15|2|2
2018|01|01|2018-01-01|0afccdb8a34ee5c79f7c06faf2b4d56e|279.3|7|39.9|7|6|3.89|14.37|3|5|0|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|279.3|0.0|119.7|159.6|0.0|0.0|0.0|0.054|1105.8|269.89|22|10
2018|01|01|2018-01-01|0b35c634521043bf4b47e21547b99ab5|1571.9|3|523.97|5|5|5.22|29.56|1|3|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1571.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|187.9|1384.0|0.0|0.0|0.0|0.151|1571.9|19.83|3|5
2018|01|01|2018-01-01|0b3f27369a4d8df98f7eb91077e438ac|146.51|2|73.26|2|2|39.22|7.15|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|98.67|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|146.51|0.0|0.0|0.0|0.041|146.51|48.35|2|2
2018|01|01|2018-01-01|0b90b6df587eb83608a64ea8b390cf07|3676.54|12|306.38|16|10|9.52|15.81|3|7|0|0|0|0|1|0|4|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|1|0|0|7|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3676.54|0.0|0.0|0|0.0|0|0.0|0.0|0.0|967.9|2708.64|0.0|0.0|0.0|0.102|3676.54|68.37|12|10
2018|01|01|2018-01-01|0bae85eb84b9fb3bd773911e89288d54|1910.5|36|53.07|40|18|0.56|9.49|3|21|0|0|0|0|0|0|1|1|0|0|8|0|0|0|0|0|0|2|2|0|0|0|2|5|0|19|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|96.6|647.12|86.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38.2|0.0|32.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|68.46|0.0|0.0|0.0|0|51.8|0|0.0|0.0|889.34|242.28|1554.02|27.5|0.0|86.7|0.228|4484.15|242.39|78|34
2018|01|01|2018-01-01|0bb738e4d789e63e2267697c42d35a2d|933.1|10|93.31|10|4|4.83|11.31|3|8|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|0|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|84.69999999999999|0.0|848.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|319.6|613.5|0.0|0.0|0.0|0.087|1052.5|332.89|15|4
2018|01|01|2018-01-01|0be8ff43f22e456b4e0371b2245e4d01|3203.7|48|66.74|54|39|2.2|8.79|3|22|1|0|0|0|1|1|2|0|0|1|7|0|1|0|0|1|0|1|2|0|0|0|2|2|0|32|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|519.6|249.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|944.3999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|879.3|0.0|0.0|0.0|119.9|49.8|0.0|0.0|0|149.9|0|0.0|0.0|291.4|340.4|2808.5|0.0|0.0|54.8|0.239|4027.2|234.83|59|48
2018|01|01|2018-01-01|0bf0150d5b9d60d9cd2906003332f085|2017.2|12|168.1|20|8|4.14|17.38|3|10|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|10|0|0|0|1|0|0|7|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1977.3000000000004|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|706.6|1310.6|0.0|0.0|0.0|0.109|4037.7|318.02|29|12
2018|01|01|2018-01-01|0bfd0b434243adc5c2e1aa6baf19c6aa|286.3|5|57.26|5|5|18.05|9.23|3|4|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|97.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|69.9|0|0.0|0.0|76.4|0.0|286.3|0.0|0.0|0.0|0.058|286.3|69.06|5|5
2018|01|01|2018-01-01|0c7533c71df861ec58ad7ff999ed0e8d|620.6|17|36.51|18|15|10.91|12.11|3|13|0|0|0|0|0|0|0|1|1|0|3|0|1|0|0|0|0|1|4|0|0|0|0|1|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|620.5999999999999|0.0|0|0.0|0|0.0|0.0|0.0|209.6|329.7|0.0|0.0|81.3|0.141|1305.4|173.02|30|18
2018|01|01|2018-01-01|0c8380b62e38e8a1e6adbeba7eb9688c|1079.7|11|98.15|13|11|32.11|12.13|2|8|0|0|0|0|0|1|0|0|1|0|2|0|0|0|0|0|0|0|5|0|0|0|1|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|570.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|509.5|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|319.2|700.6|0.0|0.0|59.9|0.087|14939.89|451.34|151|68
2018|01|01|2018-01-01|0cbcee27c791afa0cdcb08587a2013a8|848.0|7|121.14|7|4|18.35|10.38|2|7|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|1|0|0|0|0|1|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|139.0|709.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|99.0|749.0|0.0|0.0|0.0|0.076|2323.0|302.01|16|8
2018|01|01|2018-01-01|0d33a55da925bbf1ff02af5f6059fc7f|32.7|3|10.9|3|1|34.49|10.41|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|32.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|10.9|21.8|0.0|0.0|0.0|0.057|32.7|52.45|3|1
2018|01|01|2018-01-01|0d4c8269e7f0401201794deef160edd6|792.64|3|264.21|4|4|54.27|18.54|2|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|792.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|792.64|0.0|0.0|0.0|0.04|792.64|75.05|3|4
2018|01|01|2018-01-01|0d83f8e03188682112cc0d93523705cc|251.76|2|125.88|3|2|14.13|7.42|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|71.8|0.0|0.0|0|0.0|0|0.0|0.0|0.0|179.96|71.8|0.0|0.0|0.0|0.043|251.76|46.89|2|2
2018|01|01|2018-01-01|0d85bbda9889ce1f7e63778d24f346eb|975.2|8|121.9|8|8|37.13|15.71|2|8|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|2|1|0|0|0|1|0|0|0|0|0.0|0.0|0.0|675.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|299.8|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|975.2|0.0|0.0|0.0|0.087|3652.3|282.89|45|15
